AÑO,MES,AREA,ID_PRODUCTO,"Participacion en Absoluta del Periodo","Participacion en Area","Participacion en Producto"
2013,2,Southwest,711,0.000651,0.003282,0.272487
2013,2,Southwest,712,0.000074,0.000373,0.162169
2013,2,Southwest,714,0.000090,0.000453,0.088825
2013,2,Southwest,715,0.001548,0.007802,0.376227
2013,2,Southwest,716,0.000186,0.000935,0.283186
2013,2,Southwest,717,0.000314,0.001582,0.153846
2013,2,Southwest,718,0.000314,0.001582,0.062500
2013,2,Southwest,722,0.000314,0.001584,0.140496
2013,2,Southwest,725,0.000712,0.003587,0.250000
2013,2,Southwest,726,0.000346,0.001742,0.158878
2013,2,Southwest,729,0.001220,0.006149,0.394737
2013,2,Southwest,730,0.000814,0.004100,0.392157
2013,2,Southwest,736,0.000018,0.000093,0.031250
2013,2,Southwest,738,0.001073,0.005404,0.277512
2013,2,Southwest,739,0.001197,0.006032,0.941177
2013,2,Southwest,742,0.000374,0.001885,0.277778
2013,2,Southwest,743,0.000962,0.004848,0.126214
2013,2,Southwest,747,0.000740,0.003729,0.156250
2013,2,Southwest,748,0.002619,0.013195,0.259259
2013,2,Southwest,759,0.001370,0.006901,0.467742
2013,2,Southwest,760,0.003400,0.017134,0.111502
2013,2,Southwest,761,0.002865,0.014437,0.103908
2013,2,Southwest,762,0.014531,0.073217,0.287995
2013,2,Southwest,763,0.007210,0.036331,0.247000
2013,2,Southwest,764,0.001637,0.008250,0.137203
2013,2,Southwest,765,0.007132,0.035934,0.261868
2013,2,Southwest,766,0.003117,0.015706,0.296852
2013,2,Southwest,767,0.001228,0.006187,0.764706
2013,2,Southwest,768,0.007860,0.039602,0.480856
2013,2,Southwest,769,0.000268,0.001349,0.075556
2013,2,Southwest,770,0.012894,0.064968,0.286678
2013,2,Southwest,779,0.003040,0.015319,0.057799
2013,2,Southwest,780,0.004040,0.020356,0.102429
2013,2,Southwest,781,0.002874,0.014480,0.063361
2013,2,Southwest,782,0.006963,0.035083,0.114189
2013,2,Southwest,783,0.009847,0.049615,0.219467
2013,2,Southwest,784,0.003502,0.017645,0.091892
2013,2,Southwest,785,0.000326,0.001641,0.021834
2013,2,Southwest,786,0.001433,0.007221,0.058259
2013,2,Southwest,787,0.004821,0.024290,0.250847
2013,2,Southwest,788,0.001107,0.005580,0.063910
2013,2,Southwest,789,0.009137,0.046041,0.252374
2013,2,Southwest,790,0.010857,0.054705,0.433333
2013,2,Southwest,791,0.004421,0.022278,0.129683
2013,2,Southwest,792,0.001053,0.005304,0.086021
2013,2,Southwest,793,0.008685,0.043761,0.305085
2013,2,Southwest,794,0.007764,0.039119,0.421429
2013,2,Southwest,795,0.002895,0.014587,0.190751
2013,2,Southwest,796,0.003816,0.019228,0.298969
2013,2,Southwest,797,0.004707,0.023717,0.265607
2013,2,Southwest,798,0.001147,0.005777,0.163793
2013,2,Southwest,799,0.001267,0.006385,0.218750
2013,2,Southwest,800,0.004928,0.024832,0.587530
2013,2,Southwest,801,0.005733,0.028886,0.340502
2013,2,Southwest,802,0.000009,0.000045,0.071427
2013,2,Southwest,804,0.000069,0.000349,0.125000
2013,2,Southwest,807,0.000241,0.001213,0.542373
2013,2,Southwest,808,0.000010,0.000049,0.210533
2013,2,Southwest,809,0.000044,0.000222,0.063107
2013,2,Southwest,810,0.000007,0.000033,0.012987
2013,2,Southwest,813,0.000033,0.000166,0.178572
2013,2,Southwest,814,0.000442,0.002226,0.132076
2013,2,Southwest,815,0.000040,0.000203,0.103774
2013,2,Southwest,816,0.000050,0.000254,0.032520
2013,2,Southwest,819,0.000509,0.002567,0.259542
2013,2,Southwest,820,0.001354,0.006821,0.400000
2013,2,Southwest,822,0.001011,0.005095,0.206667
2013,2,Southwest,823,0.000021,0.000107,0.060607
2013,2,Southwest,824,0.000356,0.001793,0.146199
2013,2,Southwest,825,0.000474,0.002387,0.115942
2013,2,Southwest,826,0.000570,0.002874,0.266667
2013,2,Southwest,831,0.000231,0.001166,0.067073
2013,2,Southwest,832,0.000863,0.004346,0.117339
2013,2,Southwest,835,0.001076,0.005424,0.176471
2013,2,Southwest,836,0.001729,0.008711,0.373239
2013,2,Southwest,838,0.001962,0.009888,0.384615
2013,2,Southwest,841,0.000029,0.000146,0.036260
2013,2,Southwest,843,0.000051,0.000258,0.121429
2013,2,Southwest,844,0.000063,0.000316,0.131646
2013,2,Southwest,849,0.000181,0.000912,0.088324
2013,2,Southwest,850,0.000080,0.000401,0.162964
2013,2,Southwest,852,0.000733,0.003692,0.216396
2013,2,Southwest,853,0.000136,0.000684,0.267857
2013,2,Southwest,854,0.000953,0.004801,0.216908
2013,2,Southwest,855,0.000163,0.000821,0.157895
2013,2,Southwest,856,0.001048,0.005279,0.305560
2013,2,Southwest,857,0.000027,0.000137,0.024876
2013,2,Southwest,858,0.000070,0.000351,0.262033
2013,2,Southwest,859,0.000237,0.001195,0.363043
2013,2,Southwest,860,0.000051,0.000258,0.295081
2013,2,Southwest,861,0.000002,0.000012,0.011626
2013,2,Southwest,862,0.000268,0.001351,0.085172
2013,2,Southwest,863,0.000498,0.002510,0.067928
2013,2,"United Kingdom",707,0.000002,0.000082,0.001293
2013,2,"United Kingdom",708,0.000452,0.018362,0.180893
2013,2,"United Kingdom",711,0.000018,0.000741,0.007641
2013,2,"United Kingdom",712,0.000026,0.001037,0.055960
2013,2,"United Kingdom",714,0.000026,0.001059,0.025788
2013,2,"United Kingdom",715,0.000104,0.004236,0.025362
2013,2,"United Kingdom",716,0.000049,0.002000,0.075222
2013,2,"United Kingdom",717,0.000078,0.003186,0.038462
2013,2,"United Kingdom",718,0.000078,0.003186,0.015625
2013,2,"United Kingdom",722,0.000074,0.003002,0.033058
2013,2,"United Kingdom",725,0.000020,0.000826,0.007143
2013,2,"United Kingdom",726,0.000081,0.003302,0.037383
2013,2,"United Kingdom",729,0.000081,0.003302,0.026316
2013,2,"United Kingdom",730,0.000020,0.000826,0.009804
2013,2,"United Kingdom",736,0.000296,0.012008,0.500000
2013,2,"United Kingdom",760,0.001370,0.055588,0.044911
2013,2,"United Kingdom",761,0.001858,0.075395,0.067369
2013,2,"United Kingdom",762,0.000205,0.008306,0.004056
2013,2,"United Kingdom",763,0.006490,0.263403,0.222326
2013,2,"United Kingdom",764,0.001700,0.069006,0.142480
2013,2,"United Kingdom",765,0.000378,0.015335,0.013874
2013,2,"United Kingdom",766,0.000189,0.007667,0.017991
2013,2,"United Kingdom",767,0.000079,0.003195,0.049020
2013,2,"United Kingdom",768,0.000205,0.008306,0.012521
2013,2,"United Kingdom",770,0.000771,0.031308,0.017151
2013,2,"United Kingdom",781,0.000416,0.016903,0.009183
2013,2,"United Kingdom",782,0.000412,0.016721,0.006757
2013,2,"United Kingdom",783,0.000206,0.008361,0.004591
2013,2,"United Kingdom",784,0.000412,0.016721,0.010811
2013,2,"United Kingdom",789,0.001228,0.049846,0.033921
2013,2,"United Kingdom",790,0.000835,0.033895,0.033333
2013,2,"United Kingdom",791,0.000835,0.033895,0.024496
2013,2,"United Kingdom",793,0.000570,0.023143,0.020031
2013,2,"United Kingdom",794,0.000965,0.039165,0.052381
2013,2,"United Kingdom",795,0.000965,0.039165,0.063584
2013,2,"United Kingdom",796,0.000219,0.008901,0.017182
2013,2,"United Kingdom",797,0.000060,0.002449,0.003405
2013,2,"United Kingdom",798,0.000161,0.006531,0.022989
2013,2,"United Kingdom",799,0.000060,0.002449,0.010417
2013,2,"United Kingdom",800,0.000101,0.004082,0.011990
2013,2,"United Kingdom",801,0.000060,0.002449,0.003584
2013,2,"United Kingdom",813,0.000059,0.002409,0.321431
2013,2,"United Kingdom",819,0.000135,0.005473,0.068702
2013,2,"United Kingdom",820,0.000080,0.003232,0.023529
2013,2,"United Kingdom",822,0.000130,0.005295,0.026667
2013,2,"United Kingdom",826,0.000272,0.011023,0.126984
2013,2,"United Kingdom",833,0.000033,0.001324,0.083333
2013,2,"United Kingdom",835,0.000522,0.021181,0.085561
2013,2,"United Kingdom",838,0.000078,0.003186,0.015385
2013,2,"United Kingdom",841,0.000033,0.001322,0.040793
2013,2,"United Kingdom",843,0.000038,0.001530,0.089286
2013,2,"United Kingdom",844,0.000001,0.000049,0.002531
2013,2,"United Kingdom",849,0.000033,0.001322,0.015898
2013,2,"United Kingdom",850,0.000058,0.002350,0.118518
2013,2,"United Kingdom",852,0.000113,0.004590,0.033394
2013,2,"United Kingdom",853,0.000018,0.000734,0.035715
2013,2,"United Kingdom",854,0.000452,0.018358,0.102982
2013,2,"United Kingdom",855,0.000049,0.001983,0.047369
2013,2,"United Kingdom",856,0.000217,0.008812,0.063329
2013,2,"United Kingdom",857,0.000136,0.005508,0.124378
2013,2,"United Kingdom",858,0.000006,0.000231,0.021392
2013,2,"United Kingdom",859,0.000006,0.000231,0.008696
2013,2,"United Kingdom",860,0.000013,0.000519,0.073770
2013,3,Australia,759,0.000116,0.007260,0.018553
2013,3,Australia,760,0.000116,0.007260,0.004409
2013,3,Australia,762,0.000174,0.010891,0.006905
2013,3,Australia,763,0.000116,0.007260,0.006289
2013,3,Australia,766,0.000058,0.003630,0.005787
2013,3,Australia,767,0.000058,0.003630,0.006720
2013,3,Australia,768,0.000116,0.007260,0.010823
2013,3,Australia,769,0.000058,0.003630,0.007102
2013,3,Australia,770,0.000058,0.003630,0.001619
2013,3,Australia,779,0.001075,0.067226,0.026515
2013,3,Australia,780,0.001844,0.115245,0.052817
2013,3,Australia,781,0.002765,0.172868,0.074304
2013,3,Australia,782,0.001064,0.066502,0.019074
2013,3,Australia,783,0.000912,0.057002,0.017222
2013,3,Australia,784,0.001064,0.066502,0.044136
2013,3,Australia,789,0.001269,0.079297,0.025566
2013,3,Australia,790,0.000362,0.022656,0.010320
2013,3,Australia,791,0.000544,0.033985,0.019737
2013,3,Australia,792,0.000971,0.060687,0.055249
2013,3,Australia,793,0.000647,0.040458,0.018100
2013,3,Australia,794,0.000162,0.010114,0.005464
2013,3,Australia,795,0.000809,0.050572,0.022026
2013,3,Australia,796,0.000971,0.060687,0.040706
2013,3,Australia,798,0.000074,0.004638,0.005580
2013,3,Australia,799,0.000223,0.013915,0.020134
2013,3,Australia,800,0.000148,0.009277,0.021008
2013,3,Australia,801,0.000223,0.013915,0.013169
2013,3,Canada,707,0.000175,0.001072,0.134418
2013,3,Canada,708,0.000302,0.001851,0.186051
2013,3,Canada,711,0.000463,0.002835,0.280219
2013,3,Canada,712,0.000195,0.001190,0.297471
2013,3,Canada,714,0.000173,0.001060,0.127942
2013,3,Canada,715,0.001199,0.007336,0.406148
2013,3,Canada,716,0.000128,0.000785,0.145763
2013,3,Canada,717,0.000290,0.001772,0.104167
2013,3,Canada,718,0.001100,0.006734,0.279412
2013,3,Canada,722,0.000900,0.005510,0.507692
2013,3,Canada,725,0.000975,0.005970,0.258964
2013,3,Canada,726,0.000525,0.003214,0.289256
2013,3,Canada,729,0.000660,0.004041,0.202765
2013,3,Canada,730,0.000330,0.002020,0.127907
2013,3,Canada,736,0.000014,0.000083,0.142858
2013,3,Canada,738,0.001187,0.007264,0.368644
2013,3,Canada,739,0.000055,0.000338,0.062500
2013,3,Canada,742,0.000055,0.000338,0.007752
2013,3,Canada,743,0.000491,0.003007,0.043902
2013,3,Canada,748,0.000938,0.005743,0.115646
2013,3,Canada,759,0.001173,0.007179,0.187384
2013,3,Canada,760,0.008363,0.051178,0.317419
2013,3,Canada,761,0.003937,0.024096,0.182234
2013,3,Canada,762,0.006551,0.040090,0.259633
2013,3,Canada,763,0.005285,0.032342,0.286164
2013,3,Canada,764,0.003763,0.023030,0.331627
2013,3,Canada,765,0.007425,0.045442,0.323974
2013,3,Canada,766,0.002335,0.014287,0.232639
2013,3,Canada,767,0.000697,0.004265,0.080645
2013,3,Canada,768,0.002091,0.012795,0.194805
2013,3,Canada,769,0.001742,0.010662,0.213068
2013,3,Canada,770,0.020686,0.126595,0.576561
2013,3,Canada,779,0.001936,0.011847,0.047727
2013,3,Canada,780,0.000246,0.001504,0.007042
2013,3,Canada,781,0.000830,0.005077,0.022291
2013,3,Canada,782,0.003769,0.023067,0.067575
2013,3,Canada,783,0.008541,0.052272,0.161309
2013,3,Canada,784,0.000760,0.004651,0.031526
2013,3,Canada,785,0.000817,0.005000,0.061151
2013,3,Canada,786,0.000433,0.002647,0.031250
2013,3,Canada,787,0.000048,0.000294,0.002747
2013,3,Canada,788,0.000384,0.002353,0.017241
2013,3,Canada,789,0.010438,0.063882,0.210373
2013,3,Canada,790,0.006524,0.039926,0.185759
2013,3,Canada,791,0.007394,0.045249,0.268421
2013,3,Canada,792,0.001262,0.007724,0.071823
2013,3,Canada,793,0.007281,0.044560,0.203620
2013,3,Canada,794,0.005501,0.033668,0.185792
2013,3,Canada,795,0.005016,0.030697,0.136564
2013,3,Canada,796,0.001650,0.010100,0.069199
2013,3,Canada,797,0.008014,0.049043,0.451883
2013,3,Canada,798,0.001959,0.011988,0.147321
2013,3,Canada,799,0.001158,0.007084,0.104698
2013,3,Canada,800,0.000223,0.001362,0.031513
2013,3,Canada,801,0.001336,0.008174,0.079017
2013,3,Canada,802,0.000086,0.000525,0.183099
2013,3,Canada,806,0.000018,0.000111,0.011614
2013,3,Canada,807,0.000050,0.000306,0.136363
2013,3,Canada,808,0.000002,0.000011,0.013331
2013,3,Canada,809,0.000023,0.000138,0.038793
2013,3,Canada,810,0.000019,0.000119,0.080001
2013,3,Canada,813,0.000029,0.000179,0.092307
2013,3,Canada,814,0.000078,0.000475,0.028409
2013,3,Canada,815,0.000011,0.000066,0.024540
2013,3,Canada,816,0.000009,0.000057,0.012821
2013,3,Canada,817,0.000120,0.000736,0.219512
2013,3,Canada,819,0.000287,0.001759,0.122642
2013,3,Canada,820,0.000529,0.003236,0.166667
2013,3,Canada,822,0.000553,0.003387,0.160839
2013,3,Canada,823,0.000016,0.000096,0.062501
2013,3,Canada,824,0.000389,0.002378,0.138577
2013,3,Canada,825,0.000189,0.001158,0.031785
2013,3,Canada,826,0.000361,0.002207,0.181360
2013,3,Canada,831,0.000016,0.000095,0.004329
2013,3,Canada,832,0.000248,0.001520,0.028470
2013,3,Canada,835,0.002214,0.013549,0.227160
2013,3,Canada,836,0.000866,0.005302,0.153846
2013,3,Canada,838,0.000579,0.003544,0.256410
2013,3,Canada,841,0.000155,0.000948,0.193333
2013,3,Canada,843,0.000110,0.000674,0.225513
2013,3,Canada,844,0.000098,0.000599,0.176000
2013,3,Canada,849,0.000553,0.003382,0.355670
2013,3,Canada,850,0.000064,0.000392,0.134832
2013,3,Canada,852,0.000824,0.005045,0.200952
2013,3,Canada,853,0.000154,0.000939,0.326241
2013,3,Canada,854,0.001021,0.006249,0.268657
2013,3,Canada,855,0.000525,0.003211,0.319512
2013,3,Canada,856,0.001181,0.007230,0.268517
2013,3,Canada,857,0.000296,0.001814,0.360976
2013,3,Canada,858,0.000057,0.000346,0.243243
2013,3,Canada,859,0.000287,0.001757,0.412650
2013,3,Canada,860,0.000070,0.000430,0.429489
2013,3,Canada,861,0.000046,0.000279,0.142106
2013,3,Canada,862,0.000426,0.002607,0.097489
2013,3,Canada,863,0.001119,0.006847,0.125914
2013,3,Central,707,0.000108,0.001138,0.082719
2013,3,Central,708,0.000037,0.000395,0.023026
2013,3,Central,711,0.000037,0.000395,0.022641
2013,3,Central,712,0.000035,0.000373,0.054121
2013,3,Central,714,0.000053,0.000564,0.039488
2013,3,Central,715,0.000032,0.000339,0.010871
2013,3,Central,716,0.000053,0.000564,0.060735
2013,3,Central,722,0.000341,0.003599,0.192308
2013,3,Central,725,0.000450,0.004751,0.119522
2013,3,Central,726,0.000060,0.000633,0.033058
2013,3,Central,729,0.000300,0.003167,0.092166
2013,3,Central,730,0.000255,0.002692,0.098837
2013,3,Central,738,0.000068,0.000720,0.021186
2013,3,Central,739,0.000055,0.000583,0.062500
2013,3,Central,742,0.000718,0.007573,0.100775
2013,3,Central,743,0.001310,0.013828,0.117073
2013,3,Central,747,0.000928,0.009795,0.182796
2013,3,Central,748,0.000442,0.004660,0.054422
2013,3,Central,759,0.001289,0.013605,0.205937
2013,3,Central,760,0.000941,0.009928,0.035710
2013,3,Central,761,0.000767,0.008089,0.035479
2013,3,Central,762,0.002544,0.026842,0.100815
2013,3,Central,763,0.000906,0.009560,0.049057
2013,3,Central,764,0.000174,0.001839,0.015353
2013,3,Central,765,0.000314,0.003309,0.013683
2013,3,Central,766,0.000906,0.009560,0.090278
2013,3,Central,767,0.001394,0.014708,0.161290
2013,3,Central,768,0.001812,0.019121,0.168831
2013,3,Central,769,0.001812,0.019121,0.221591
2013,3,Central,770,0.001080,0.011399,0.030107
2013,3,Central,779,0.008389,0.088522,0.206818
2013,3,Central,780,0.002673,0.028210,0.076584
2013,3,Central,781,0.002305,0.024319,0.061920
2013,3,Central,782,0.006748,0.071209,0.120981
2013,3,Central,783,0.003921,0.041378,0.074053
2013,3,Central,784,0.004833,0.051001,0.200504
2013,3,Central,785,0.002788,0.029416,0.208633
2013,3,Central,786,0.002211,0.023330,0.159722
2013,3,Central,787,0.001394,0.014708,0.079670
2013,3,Central,788,0.004326,0.045646,0.193966
2013,3,Central,789,0.001848,0.019506,0.037253
2013,3,Central,790,0.007068,0.074583,0.201238
2013,3,Central,791,0.001740,0.018359,0.063158
2013,3,Central,792,0.001942,0.020490,0.110497
2013,3,Central,793,0.003301,0.034833,0.092308
2013,3,Central,794,0.001553,0.016392,0.052459
2013,3,Central,795,0.002524,0.026637,0.068722
2013,3,Central,796,0.003107,0.032784,0.130258
2013,3,Central,797,0.001113,0.011746,0.062762
2013,3,Central,798,0.000623,0.006577,0.046875
2013,3,Central,799,0.002360,0.024900,0.213423
2013,3,Central,800,0.001514,0.015974,0.214286
2013,3,Central,801,0.000801,0.008457,0.047410
2013,3,Central,802,0.000059,0.000626,0.126761
2013,3,Central,804,0.000255,0.002694,0.173611
2013,3,Central,806,0.000182,0.001921,0.116139
2013,3,Central,807,0.000072,0.000761,0.196969
2013,3,Central,808,0.000023,0.000247,0.173334
2013,3,Central,809,0.000028,0.000291,0.047414
2013,3,Central,810,0.000019,0.000205,0.080001
2013,3,Central,813,0.000019,0.000205,0.061539
2013,3,Central,814,0.000078,0.000819,0.028409
2013,3,Central,815,0.000073,0.000770,0.165644
2013,3,Central,816,0.000456,0.004810,0.628204
2013,3,Central,817,0.000120,0.001269,0.219512
2013,3,Central,819,0.000287,0.003033,0.122642
2013,3,Central,820,0.000543,0.005735,0.171296
2013,3,Central,822,0.000385,0.004063,0.111888
2013,3,Central,823,0.000004,0.000041,0.015626
2013,3,Central,824,0.000095,0.000998,0.033708
2013,3,Central,825,0.000073,0.000768,0.012225
2013,3,Central,826,0.000070,0.000740,0.035265
2013,3,Central,831,0.000186,0.001965,0.051948
2013,3,Central,832,0.001366,0.014413,0.156584
2013,3,Central,835,0.000409,0.004317,0.041975
2013,3,Central,836,0.000048,0.000508,0.008547
2013,3,Central,843,0.000038,0.000399,0.077449
2013,3,Central,844,0.000047,0.000498,0.084800
2013,3,Central,849,0.000120,0.001268,0.077320
2013,3,Central,852,0.000030,0.000317,0.007322
2013,3,Central,854,0.000324,0.003416,0.085162
2013,3,Central,855,0.000064,0.000676,0.039024
2013,3,Central,856,0.000164,0.001733,0.037319
2013,3,Central,859,0.000014,0.000144,0.019579
2013,3,Central,861,0.000027,0.000285,0.084210
2013,3,Central,862,0.000166,0.001748,0.037912
2013,3,Central,863,0.000614,0.006483,0.069140
2013,3,France,707,0.000206,0.002396,0.157874
2013,3,France,708,0.000043,0.000506,0.026710
2013,3,France,711,0.000043,0.000506,0.026264
2013,3,France,712,0.000011,0.000130,0.017060
2013,3,France,714,0.000419,0.004884,0.309744
2013,3,France,715,0.000252,0.002939,0.085518
2013,3,France,716,0.000017,0.000199,0.019435
2013,3,France,717,0.000058,0.000674,0.020833
2013,3,France,718,0.000927,0.010789,0.235294
2013,3,France,722,0.000055,0.000635,0.030769
2013,3,France,725,0.000240,0.002796,0.063745
2013,3,France,726,0.000135,0.001573,0.074380
2013,3,France,727,0.000015,0.000175,0.166665
2013,3,France,729,0.000135,0.001573,0.041475
2013,3,France,730,0.000135,0.001573,0.052326
2013,3,France,738,0.000014,0.000159,0.004237
2013,3,France,742,0.003533,0.041136,0.496124
2013,3,France,743,0.001966,0.022887,0.175610
2013,3,France,747,0.000491,0.005722,0.096774
2013,3,France,748,0.000221,0.002571,0.027211
2013,3,France,759,0.000058,0.000676,0.009276
2013,3,France,760,0.006194,0.072122,0.235109
2013,3,France,761,0.007634,0.088885,0.353312
2013,3,France,762,0.001928,0.022450,0.076417
2013,3,France,763,0.000871,0.010143,0.047170
2013,3,France,764,0.000139,0.001623,0.012283
2013,3,France,765,0.002602,0.030293,0.113516
2013,3,France,766,0.000929,0.010819,0.092593
2013,3,France,768,0.000139,0.001623,0.012987
2013,3,France,769,0.000058,0.000676,0.007102
2013,3,France,770,0.000929,0.010819,0.025898
2013,3,France,779,0.001659,0.019320,0.040909
2013,3,France,780,0.001782,0.020751,0.051056
2013,3,France,781,0.000983,0.011449,0.026419
2013,3,France,782,0.007295,0.084941,0.130790
2013,3,France,783,0.006900,0.080340,0.130310
2013,3,France,784,0.000517,0.006017,0.021438
2013,3,France,785,0.000865,0.010073,0.064748
2013,3,France,786,0.000433,0.005036,0.031250
2013,3,France,787,0.000433,0.005036,0.024725
2013,3,France,788,0.000048,0.000560,0.002155
2013,3,France,789,0.010873,0.126605,0.219138
2013,3,France,790,0.003081,0.035871,0.087719
2013,3,France,791,0.000652,0.007596,0.023684
2013,3,France,792,0.000162,0.001884,0.009208
2013,3,France,793,0.001715,0.019970,0.047964
2013,3,France,794,0.001197,0.013942,0.040437
2013,3,France,795,0.002751,0.032028,0.074890
2013,3,France,796,0.000485,0.005652,0.020353
2013,3,France,797,0.002182,0.025401,0.123013
2013,3,France,798,0.000252,0.002938,0.018973
2013,3,France,799,0.000045,0.000518,0.004027
2013,3,France,800,0.000074,0.000864,0.010504
2013,3,France,801,0.000475,0.005529,0.028095
2013,3,France,802,0.000165,0.001920,0.352112
2013,3,France,804,0.000255,0.002973,0.173611
2013,3,France,806,0.000291,0.003392,0.185822
2013,3,France,807,0.000050,0.000582,0.136363
2013,3,France,808,0.000007,0.000084,0.053334
2013,3,France,809,0.000090,0.001050,0.155172
2013,3,France,814,0.000062,0.000723,0.022727
2013,3,France,819,0.000099,0.001158,0.042453
2013,3,France,820,0.000235,0.002736,0.074074
2013,3,France,822,0.000217,0.002522,0.062937
2013,3,France,824,0.000672,0.007827,0.239700
2013,3,France,825,0.001179,0.013734,0.198044
2013,3,France,826,0.000125,0.001458,0.062972
2013,3,France,831,0.000388,0.004518,0.108225
2013,3,France,832,0.001552,0.018071,0.177936
2013,3,France,833,0.000096,0.001121,0.166667
2013,3,France,835,0.001540,0.017933,0.158025
2013,3,France,836,0.000866,0.010087,0.153846
2013,3,France,838,0.000927,0.010789,0.410256
2013,3,France,841,0.000144,0.001679,0.180001
2013,3,France,843,0.000056,0.000648,0.113895
2013,3,France,844,0.000114,0.001326,0.204800
2013,3,France,849,0.000227,0.002642,0.146048
2013,3,France,850,0.000096,0.001119,0.202246
2013,3,France,852,0.000137,0.001593,0.033356
2013,3,France,853,0.000047,0.000544,0.099292
2013,3,France,854,0.000340,0.003963,0.089552
2013,3,France,855,0.000080,0.000933,0.048780
2013,3,France,856,0.000100,0.001166,0.022756
2013,3,France,857,0.000212,0.002471,0.258536
2013,3,France,858,0.000042,0.000488,0.180181
2013,3,France,859,0.000014,0.000159,0.019579
2013,3,France,860,0.000025,0.000293,0.153844
2013,3,France,861,0.000034,0.000394,0.105263
2013,3,France,862,0.000068,0.000787,0.015474
2013,3,France,863,0.000073,0.000846,0.008182
2013,3,Germany,759,0.000058,0.011783,0.009276
2013,3,Germany,761,0.000058,0.011783,0.002688
2013,3,Germany,763,0.000058,0.011783,0.003145
2013,3,Germany,765,0.000116,0.023566,0.005068
2013,3,Germany,779,0.000154,0.031173,0.003788
2013,3,Germany,780,0.000154,0.031173,0.004401
2013,3,Germany,781,0.000307,0.062345,0.008256
2013,3,Germany,782,0.000304,0.061673,0.005450
2013,3,Germany,783,0.000152,0.030837,0.002870
2013,3,Germany,784,0.000456,0.092510,0.018915
2013,3,Germany,790,0.000544,0.110309,0.015480
2013,3,Germany,791,0.000181,0.036770,0.006579
2013,3,Germany,792,0.000647,0.131321,0.036832
2013,3,Germany,793,0.000162,0.032830,0.004525
2013,3,Germany,794,0.000162,0.032830,0.005464
2013,3,Germany,795,0.000647,0.131321,0.017621
2013,3,Germany,796,0.000324,0.065660,0.013569
2013,3,Germany,797,0.000074,0.015056,0.004184
2013,3,Germany,798,0.000074,0.015056,0.005580
2013,3,Germany,799,0.000148,0.030111,0.013423
2013,3,Germany,800,0.000074,0.015056,0.010504
2013,3,Germany,801,0.000074,0.015056,0.004390
2013,3,Northeast,707,0.000067,0.000597,0.051699
2013,3,Northeast,708,0.000199,0.001764,0.122499
2013,3,Northeast,711,0.000322,0.002852,0.194802
2013,3,Northeast,712,0.000118,0.001045,0.180407
2013,3,Northeast,714,0.000090,0.000796,0.066341
2013,3,Northeast,715,0.000398,0.003524,0.134799
2013,3,Northeast,716,0.000043,0.000379,0.048588
2013,3,Northeast,717,0.001390,0.012310,0.500000
2013,3,Northeast,718,0.001042,0.009232,0.264706
2013,3,Northeast,722,0.000177,0.001571,0.100000
2013,3,Northeast,725,0.000195,0.001728,0.051793
2013,3,Northeast,726,0.000570,0.005051,0.314050
2013,3,Northeast,727,0.000060,0.000532,0.666669
2013,3,Northeast,729,0.000360,0.003190,0.110599
2013,3,Northeast,730,0.000375,0.003323,0.145349
2013,3,Northeast,736,0.000055,0.000483,0.571425
2013,3,Northeast,738,0.000300,0.002658,0.093220
2013,3,Northeast,742,0.000055,0.000489,0.007752
2013,3,Northeast,743,0.001856,0.016441,0.165854
2013,3,Northeast,748,0.002981,0.026401,0.367347
2013,3,Northeast,760,0.002300,0.020368,0.087290
2013,3,Northeast,761,0.002509,0.022219,0.116114
2013,3,Northeast,762,0.007739,0.068541,0.306725
2013,3,Northeast,763,0.003589,0.031786,0.194340
2013,3,Northeast,764,0.000976,0.008641,0.085977
2013,3,Northeast,765,0.004286,0.037958,0.186997
2013,3,Northeast,766,0.000418,0.003703,0.041667
2013,3,Northeast,767,0.000314,0.002777,0.036290
2013,3,Northeast,768,0.000941,0.008332,0.087662
2013,3,Northeast,770,0.003937,0.034872,0.109744
2013,3,Northeast,779,0.002489,0.022043,0.061364
2013,3,Northeast,780,0.003042,0.026942,0.087148
2013,3,Northeast,781,0.006914,0.061231,0.185759
2013,3,Northeast,782,0.006292,0.055726,0.112807
2013,3,Northeast,783,0.014408,0.127604,0.272101
2013,3,Northeast,784,0.002189,0.019383,0.090794
2013,3,Northeast,785,0.001442,0.012770,0.107914
2013,3,Northeast,786,0.003941,0.034904,0.284722
2013,3,Northeast,787,0.003557,0.031499,0.203297
2013,3,Northeast,788,0.002403,0.021283,0.107759
2013,3,Northeast,789,0.001848,0.016371,0.037253
2013,3,Northeast,790,0.002175,0.019260,0.061920
2013,3,Northeast,791,0.000544,0.004815,0.019737
2013,3,Northeast,792,0.000388,0.003439,0.022099
2013,3,Northeast,793,0.004854,0.042991,0.135747
2013,3,Northeast,794,0.001359,0.012038,0.045902
2013,3,Northeast,795,0.000291,0.002579,0.007930
2013,3,Northeast,796,0.000097,0.000860,0.004071
2013,3,Northeast,797,0.000623,0.005520,0.035146
2013,3,Northeast,798,0.002182,0.019321,0.164062
2013,3,Northeast,799,0.000490,0.004337,0.044295
2013,3,Northeast,800,0.000178,0.001577,0.025210
2013,3,Northeast,801,0.003295,0.029179,0.194908
2013,3,Northeast,804,0.000102,0.000904,0.069444
